OBJECTID,Id,Company,Status,StatusStart,LatestEventStart,LatestEventEnd,Latitude,Longitude,ReceivingWaterCourse,LastUpdated,x,y
1134,WXW01225,Wessex Water,0,1/27/2026 1:45:00 PM,1/27/2026 1:40:00 PM,1/27/2026 1:45:00 PM,51.1316432874192,-3.00167688176166,RIVER PARRETT (E),3/9/2026 5:33:26 PM,-334145.142003649,6644613.01432953
1135,WXW00718,Wessex Water,0,1/27/2026 12:58:00 PM,1/27/2026 5:48:00 AM,1/27/2026 12:58:00 PM,51.0892300722421,-2.88905184722375,TRIBUTARY OF SOWY RIVER (S),3/9/2026 5:33:26 PM,-321607.780508314,6637092.69277483
1136,WSX10020,Wessex Water,0,,,,51.1421023615028,-2.96955388032783,TRIB OF KINGS SEDGEMOOR DRAIN,3/9/2026 5:33:26 PM,-330569.225841284,6646468.58270702
1137,WXW00106,Wessex Water,0,1/27/2026 10:58:21 PM,1/27/2026 1:15:10 AM,1/27/2026 10:58:21 PM,51.0210119981325,-3.04876338328302,THE RIVER TONE,3/9/2026 5:33:26 PM,-339386.787376244,6625011.34387938
1138,WXW00794,Wessex Water,0,,,,51.0045872985206,-3.13094560894288,GALMINGTON STREAM VIA SWS,3/9/2026 5:33:26 PM,-348535.270888957,6622105.20285301
1139,WXW00642,Wessex Water,0,1/28/2026 9:06:00 AM,1/27/2026 2:36:00 PM,1/28/2026 9:06:00 AM,51.030938287504,-3.10660472621666,KINGSTON STREAM(S),3/9/2026 5:33:26 PM,-345825.656218415,6626768.17327856
1140,WXW00802,Wessex Water,0,1/27/2026 4:29:00 PM,1/27/2026 7:37:00 AM,1/27/2026 4:29:00 PM,51.0307455078247,-3.0381879037182,TRIB OF RIVER TONE,3/9/2026 5:33:26 PM,-338209.530376193,6626734.05009748
1141,WXW00943,Wessex Water,0,,,,51.0062971327227,-3.15015786169141,UNNAMED STREAM,3/9/2026 5:33:26 PM,-350673.969081915,6622407.68820838
1142,WXW00703,Wessex Water,0,,,,51.0325808492264,-2.95110424106577,TRIB OF SEDGEMOOR OLD RHYNE,3/9/2026 5:33:26 PM,-328515.421393312,6627058.92249618
1143,WSX10098,Wessex Water,0,8/29/2025 3:35:00 AM,8/29/2025 2:41:00 AM,8/29/2025 3:35:00 AM,50.7034536956513,-2.42760147695498,,3/9/2026 5:33:26 PM,-270239.360263628,6569004.80593789
1144,WSX10083,Wessex Water,0,,,,51.3283977254487,-2.54074777908744,Cam Brook,3/9/2026 5:33:26 PM,-282834.749002154,6679590.35282488
1145,WXW01089,Wessex Water,0,,,,51.3191046868038,-2.46058909896834,TRIBUTARY OF MIDFORD BROOK,3/9/2026 5:33:26 PM,-273911.525548635,6677934.94437524
1146,WSX10063,Wessex Water,0,,,,51.2930373664509,-2.43865152461597,WELLOW BROOK,3/9/2026 5:33:26 PM,-271469.44594249,6673293.25085371
1147,WSX10090,Wessex Water,0,,,,51.3542021590517,-2.32799966450044,MIDFORD BROOK,3/9/2026 5:33:26 PM,-259151.737219101,6684188.76603799
1148,WXW00997,Wessex Water,0,,,,51.3044294114762,-2.40175488829997,A TRIBUTARY OF WELLOW BROOK,3/9/2026 5:33:26 PM,-267362.131175808,6675321.45807134
1149,WSX10064,Wessex Water,0,,,,51.4034994547551,-2.45092129895296,RIVER AVON,3/9/2026 5:33:26 PM,-272835.310973832,6692980.87053329
1150,WXW00797,Wessex Water,0,8/29/2025 3:57:00 AM,8/29/2025 3:30:00 AM,8/29/2025 3:57:00 AM,50.6073567323286,-2.45950436093749,WEYMOUTH HARBOUR(E),3/9/2026 5:33:26 PM,-273790.773063397,6552131.37189123
1151,WXW00540,Wessex Water,0,8/29/2025 3:57:00 AM,8/29/2025 3:20:00 AM,8/29/2025 3:57:00 AM,50.5929524503949,-2.46216208445656,PORTLAND HARBOUR,3/9/2026 5:33:26 PM,-274086.629492209,6549605.13031225
1152,WXW00910,Wessex Water,0,,,,50.611766497041,-2.45831198305114,WEYMOUTH HARBOUR (E),3/9/2026 5:33:26 PM,-273658.038164255,6552904.91674519
1153,WSX10065,Wessex Water,0,,,,50.6314875451407,-2.43401747167468,OVERCOMBE BEACH,3/9/2026 5:33:26 PM,-270953.585528756,6556365.19866746
1154,WXW00855,Wessex Water,0,,,,50.5395258232966,-2.43018157273461,GROUND,3/9/2026 5:33:26 PM,-270526.575212013,6540241.8440766
1155,WXW00874,Wessex Water,0,,,,51.4813131479371,-2.72223699509651,PORTBURY DROVE RHYNE,3/9/2026 5:33:26 PM,-303038.036112755,6706878.14243008
1156,WXW00632,Wessex Water,0,1/22/2026 12:22:00 AM,1/21/2026 9:28:00 PM,1/22/2026 12:22:00 AM,51.3376447755791,-2.92380891706309,TRIB OF UPHILL GREAT RHNE,3/9/2026 5:33:26 PM,-325476.919824296,6681237.90217267
1157,WXW01304,Wessex Water,0,12/1/2025 6:02:00 PM,12/1/2025 5:52:00 PM,12/1/2025 6:02:00 PM,51.4818035977875,-2.76366802116665,Portbury Ditch - source to conf,3/9/2026 5:33:26 PM,-307650.116837926,6706965.8103242
1158,WSX10113,Wessex Water,0,11/14/2025 5:50:00 PM,11/14/2025 5:20:00 PM,11/14/2025 5:50:00 PM,51.4697044039553,-2.77440783520822,TRIB OF PORTBURY DITCH,3/9/2026 5:33:26 PM,-308845.667468247,6704803.35503409
1159,WXW00298,Wessex Water,0,11/14/2025 4:22:00 PM,11/14/2025 3:00:00 PM,11/14/2025 4:22:00 PM,51.441127855961,-2.86333099596616,BRISTOL CHANNEL (E),3/9/2026 5:33:26 PM,-318744.548443549,6699698.22370703
1160,WSX10106,Wessex Water,0,2/22/2026 11:52:00 AM,2/22/2026 8:26:00 AM,2/22/2026 11:52:00 AM,51.4670843799083,-2.76120545340933,CLAPTON MOOR RHYNE,3/9/2026 5:33:26 PM,-307375.985049137,6704335.16095653
1161,WXW00300,Wessex Water,0,,,,51.4444885194634,-2.8609283165565,SEVERN ESTUARY(E),3/9/2026 5:33:26 PM,-318477.083395127,6700298.4323422
1162,WSX10066,Wessex Water,0,,,,50.7491116885073,-2.0107205068799,Unamed local stream,3/9/2026 5:33:26 PM,-223832.382953463,6577033.9017631
1163,WSX10117,Wessex Water,0,1/27/2026 8:35:00 AM,1/27/2026 1:55:00 AM,1/27/2026 8:35:00 AM,50.7571824536502,-2.76961654931996,TRIB OF RIVER BRIT,3/9/2026 5:33:26 PM,-308312.303962921,6578453.98443479
1164,WSX10067,Wessex Water,0,,,,50.7258570149119,-1.99267990809716,"HOLES BAY, POOLE HARBOUR",3/9/2026 5:33:26 PM,-221824.112683363,6572943.51952802
1165,WSX10084,Wessex Water,0,,,,51.0968903839069,-2.46992292154069,RIVER PITT,3/9/2026 5:33:26 PM,-274950.561924544,6638450.43827933
1166,WXW00877,Wessex Water,0,2/18/2026 6:02:00 PM,2/18/2026 5:32:00 PM,2/18/2026 6:02:00 PM,50.5133895130558,-2.45586591379598,ENGLISH CHANNEL(C),3/9/2026 5:33:26 PM,-273385.742980325,6535665.18699383
1167,WSX10022,Wessex Water,0,,,,51.1963851623022,-2.99459372625375,TRIBUTARY OF RIVER HUNTSPILL,3/9/2026 5:33:26 PM,-333356.648739299,6656105.77887203
1168,WSX10023,Wessex Water,0,,,,51.2001040877118,-2.99080935619612,TRIB OF HUNTSPILL RIVER,3/9/2026 5:33:26 PM,-332935.374591511,6656766.44052377
1169,WSX10140,Wessex Water,0,,,,51.326759282799,-1.84638619063416,TRIB OF RIVER AVON,7/22/2025 9:58:26 AM,-205538.770549127,6679298.46571854
1170,WSX10068,Wessex Water,0,,,,50.7720422855102,-1.98392304469128,UNNAMED TRIB OF LOWER STOUR,3/9/2026 5:33:26 PM,-220849.303108074,6581069.2706087
1171,WXW00112,Wessex Water,0,,,,51.1469241192243,-2.96867132247935,BATH ROAD RHYNE(S),3/9/2026 5:33:26 PM,-330470.979950996,6647324.16341505
1172,WSX10122,Wessex Water,0,1/27/2026 10:54:00 PM,1/27/2026 10:53:00 PM,1/27/2026 10:54:00 PM,51.026665946593,-3.15465470777952,HALSE WATER,3/9/2026 5:33:26 PM,-351174.55569862,6626011.9761146
1173,WSX10115,Wessex Water,0,,,,50.9904309332587,-3.21616339926302,TRIB OF RIVER TONE,3/9/2026 5:33:26 PM,-358021.671913924,6619601.24014288
1174,WXW01033,Wessex Water,0,,,,51.6394566462869,-2.15045322623238,THE RIVER AVON(TETBURY BRANCH),3/9/2026 5:33:26 PM,-239387.358118941,6735195.2965183
1175,WSX10026,Wessex Water,0,,,,51.0415658894673,-3.30265965658752,RIVER TONE,3/9/2026 5:33:26 PM,-367650.391234811,6628649.5433986
1176,WXW00611,Wessex Water,0,2/27/2026 10:14:00 PM,2/27/2026 9:32:00 PM,2/27/2026 10:14:00 PM,51.4897357088351,-2.7775730537563,ESTUARY (E),3/9/2026 5:33:26 PM,-309198.017985269,6708383.8058541
1177,WSX10070,Wessex Water,0,,,,50.9899373206572,-3.24592958270862,River Tone,3/9/2026 5:33:26 PM,-361335.228297946,6619513.94425599
1178,WXW01205,Wessex Water,0,,,,51.3119141569032,-2.40939507187781,A TRIB OF THE WELLOW BROOK,3/9/2026 5:33:26 PM,-268212.632521261,6676654.29486395
1179,WSX10071,Wessex Water,0,,,,50.7347238521364,-1.9941380988819,"HOLES BAY, POOLE HARBOUR",3/9/2026 5:33:26 PM,-221986.437738999,6574502.91284736
1180,WSX10028,Wessex Water,0,,,,51.4090750648213,-2.495259401654,RIVER CHEW,3/9/2026 5:33:26 PM,-277771.005989252,6693975.86926613
1181,WSX10072,Wessex Water,0,,,,50.8391594450557,-1.88321012704392,TRIB OF RIVER MOORS,3/9/2026 5:33:26 PM,-209637.992399265,6592892.05375881
1182,WXW00604,Wessex Water,0,,,,51.35187109803,-2.98572502691361,WESTON BAY (E),3/9/2026 5:33:26 PM,-332369.389644756,6683773.25886852
1183,WSX10029,Wessex Water,0,,,,50.9958892962103,-3.09147516783352,Blackbrook Stream,3/9/2026 5:33:26 PM,-344141.441483278,6620566.61904313
1184,WSX10030,Wessex Water,0,,,,51.3787347499209,-2.41231483743351,THE NEWTON BROOK,3/9/2026 5:33:26 PM,-268537.659336157,6688562.93608712
1185,WSX10031,Wessex Water,0,,,,51.3326315907589,-2.53907515292798,RIVER CAM,3/9/2026 5:33:26 PM,-282648.553109796,6680344.66047704
1186,WSX10073,Wessex Water,0,,,,51.4515148315877,-2.53630137970037,RIVER AVON,3/9/2026 5:33:26 PM,-282339.778086523,6701553.46215378
1187,WXW01115,Wessex Water,0,,,,50.9807767913717,-3.24176093297628,BACK STREAM VIA SWS,3/9/2026 5:33:26 PM,-360871.176332447,6617894.06386147
1188,WXW00407,Wessex Water,0,2/6/2026 2:08:00 PM,2/6/2026 2:06:00 PM,2/6/2026 2:08:00 PM,51.3827555484806,-2.38317649629219,RIVER AVON VIA SWS,3/9/2026 5:33:26 PM,-265293.994037744,6689280.06953662
1189,WXW00349,Wessex Water,0,,,,51.3842767284423,-2.37633308151874,RIVER AVON (S),3/9/2026 5:33:26 PM,-264532.188589876,6689551.39749932
1190,WXW00376,Wessex Water,0,2/9/2026 1:40:00 AM,2/9/2026 1:36:00 AM,2/9/2026 1:40:00 AM,51.3842767284423,-2.37633308151874,RIVER AVON VIA SWS,3/9/2026 5:33:26 PM,-264532.188589876,6689551.39749932
1191,WXW00569,Wessex Water,0,11/14/2025 4:00:00 PM,11/14/2025 3:56:00 PM,11/14/2025 4:00:00 PM,51.3834662914232,-2.38261098353916,RIVER AVON,3/9/2026 5:33:26 PM,-265231.041446041,6689406.84134008
1192,WXW01040,Wessex Water,0,12/1/2025 6:16:00 PM,12/1/2025 6:14:00 PM,12/1/2025 6:16:00 PM,51.3871128931237,-2.35767623653318,RIVER AVON,3/9/2026 5:33:26 PM,-262455.318106276,6690057.29912855
1193,WXW01191,Wessex Water,0,,,,51.3878405111326,-2.34782878384389,KENNET & AVON CANAL(VIA SWS),3/9/2026 5:33:26 PM,-261359.104687292,6690187.09323833
1194,WXW00489,Wessex Water,0,,,,51.3845091881783,-2.35832530018702,RIVER AVON,3/9/2026 5:33:26 PM,-262527.571541713,6689592.86138698
1195,WXW00003,Wessex Water,0,8/28/2025 2:30:00 PM,8/28/2025 2:28:00 PM,8/28/2025 2:30:00 PM,51.3854165663556,-2.35819602701397,RIVER AVON,3/9/2026 5:33:26 PM,-262513.180917916,6689754.71262188
1196,WXW00965,Wessex Water,0,2/9/2026 2:46:00 AM,2/9/2026 2:34:00 AM,2/9/2026 2:46:00 AM,51.3888389840991,-2.35616501704162,RIVER AVON,3/9/2026 5:33:26 PM,-262287.089921998,6690365.20641388
1197,WXW00301,Wessex Water,0,2/9/2026 1:34:00 AM,2/9/2026 1:28:00 AM,2/9/2026 1:34:00 AM,51.3893442441447,-2.35614995938024,RIVER AVON,3/9/2026 5:33:26 PM,-262285.413710801,6690455.33899931
1198,WXW00476,Wessex Water,0,,,,51.3825544986578,-2.35766980575471,RIVER AVON,3/9/2026 5:33:26 PM,-262454.60223529,6689244.20960301
1199,WXW00444,Wessex Water,0,9/4/2025 5:18:00 AM,9/4/2025 4:56:00 AM,9/4/2025 5:18:00 AM,51.3771987699877,-2.35504725466844,RIVER AVON VIA SWS,3/9/2026 5:33:26 PM,-262162.661183787,6688289.0015163
1200,WXW00889,Wessex Water,0,12/16/2025 2:54:00 AM,12/16/2025 2:48:00 AM,12/16/2025 2:54:00 AM,51.3771987699877,-2.35504725466844,RIVER AVON VIA SWS,3/9/2026 5:33:26 PM,-262162.661183787,6688289.0015163
1201,WXW01209,Wessex Water,0,12/4/2025 7:10:00 AM,12/4/2025 7:06:00 AM,12/4/2025 7:10:00 AM,51.3804863194338,-2.37707121181336,RIVER AVON (S),3/9/2026 5:33:26 PM,-264614.356878413,6688875.33123205
1202,WXW00921,Wessex Water,0,,,,51.3804863194338,-2.37707121181336,RIVER AVON,3/9/2026 5:33:26 PM,-264614.356878413,6688875.33123205
1203,WXW00760,Wessex Water,0,,,,51.3827575221542,-2.38350172649847,RIVER AVON VIA SWS,3/9/2026 5:33:26 PM,-265330.198498698,6689280.42156856
1204,WXW01018,Wessex Water,0,,,,51.3827575221542,-2.38350172649847,RIVER AVON (S),3/9/2026 5:33:26 PM,-265330.198498698,6689280.42156856
1205,WXW00664,Wessex Water,0,7/31/2025 5:18:00 PM,7/31/2025 5:14:00 PM,7/31/2025 5:18:00 PM,51.3827555484806,-2.38317649629219,RIVER AVON(S),3/9/2026 5:33:26 PM,-265293.994037744,6689280.06953662
1206,WXW00741,Wessex Water,0,,,,51.3827575221542,-2.38350172649847,THE RIVER AVON VIA SWS,3/9/2026 5:33:26 PM,-265330.198498698,6689280.42156856
1207,WXW00097,Wessex Water,0,12/18/2025 7:26:00 PM,12/18/2025 6:34:00 PM,12/18/2025 7:26:00 PM,51.4899384432733,-2.69242406245576,RIVER AVON (E) VIA SWS,3/9/2026 5:33:26 PM,-299719.275632133,6708420.05120803
1208,WXW01134,Wessex Water,0,11/14/2025 11:40:00 PM,11/14/2025 11:36:00 PM,11/14/2025 11:40:00 PM,51.5110254716371,-2.69534161962571,RIVER SEVERN ESTUARY VIA SWS,3/9/2026 5:33:26 PM,-300044.056610652,6712190.92180426
1209,WXW01199,Wessex Water,0,10/24/2025 6:56:00 PM,10/24/2025 6:46:00 PM,10/24/2025 6:56:00 PM,51.4899384432733,-2.69242406245576,RIVER AVON (ESTUARINE) VIA SWS,3/9/2026 5:33:26 PM,-299719.275632133,6708420.05120803
1210,WXW00110,Wessex Water,0,12/1/2025 5:54:00 PM,12/1/2025 5:50:00 PM,12/1/2025 5:54:00 PM,51.4335621865886,-2.54814154547089,BRISLINGTON BROOK VIA SWS,3/9/2026 5:33:26 PM,-283657.819311005,6698347.16997596
1211,WXW00113,Wessex Water,0,9/7/2025 10:36:00 AM,9/7/2025 10:16:00 AM,9/7/2025 10:36:00 AM,51.4446755300489,-2.56354701333101,RIVER AVON (ESTUARINE),3/9/2026 5:33:26 PM,-285372.748148625,6700331.83340369
1212,WXW00953,Wessex Water,0,,,,51.4119095882191,-2.55763286152094,TRIB OF BRISLINGTON BROOK,3/9/2026 5:33:26 PM,-284714.387780654,6694481.75230599
1213,WXW00205,Wessex Water,0,,,,51.4338274496677,-2.52795440277387,RIVER AVON VIA SWS,3/9/2026 5:33:26 PM,-281410.596865402,6698394.5360473
1214,WXW00038,Wessex Water,0,8/28/2025 2:04:00 PM,8/28/2025 2:00:00 PM,8/28/2025 2:04:00 PM,51.4274162507813,-2.56350459176085,BRISLINGTON BROOK VIA SWS,3/9/2026 5:33:26 PM,-285368.025801036,6697249.81255124
1215,WXW00005,Wessex Water,0,,,,51.4338275368875,-2.52795380390576,RIVER AVON VIA SWS,3/9/2026 5:33:26 PM,-281410.530199708,6698394.55162155
1216,WXW00833,Wessex Water,0,,,,51.4338275721494,-2.52795356119802,RIVER AVON(S),3/9/2026 5:33:26 PM,-281410.503181606,6698394.55791801
1217,WXW01004,Wessex Water,0,,,,51.42666004355,-2.57276646671928,BRISLINGTON BROOK VIA SWS,3/9/2026 5:33:26 PM,-286399.0530052,6697114.80187593
1218,WXW00033,Wessex Water,0,,,,51.4274162507813,-2.56350459176085,BRISLINGTON BROOK VIA SWS,3/9/2026 5:33:26 PM,-285368.025801036,6697249.81255124
1219,WXW00037,Wessex Water,0,,,,51.4274162507813,-2.56350459176085,BRISLINGTON BROOK,3/9/2026 5:33:26 PM,-285368.025801036,6697249.81255124
1220,WXW00035,Wessex Water,0,,,,51.4274162507813,-2.56350459176085,BRISLINGTON BROOK,3/9/2026 5:33:26 PM,-285368.025801036,6697249.81255124
1221,WXW00034,Wessex Water,0,,,,51.4274162507813,-2.56350459176085,BRISLINGTON BROOK,3/9/2026 5:33:26 PM,-285368.025801036,6697249.81255124
1222,WXW01247,Wessex Water,0,9/7/2025 10:38:00 AM,9/7/2025 10:22:00 AM,9/7/2025 10:38:00 AM,51.4450224256681,-2.56056658013536,RIVER AVON VIA SWS (ESTUARINE),3/9/2026 5:33:26 PM,-285040.967842942,6700393.79112445
1223,WXW01287,Wessex Water,0,,,,51.4276428661226,-2.56246389325228,BRISLINGTON BROOK,3/9/2026 5:33:26 PM,-285252.175772993,6697290.2721211
1224,WXW00152,Wessex Water,0,,,,51.4575683927773,-2.58456267760861,RIVER FROME,3/9/2026 5:33:26 PM,-287712.20119469,6702634.89548721
1225,WXW00194,Wessex Water,0,,,,51.4566879069825,-2.5883398723237,RIVER FROME,3/9/2026 5:33:26 PM,-288132.676587001,6702477.59293218
1226,WXW00280,Wessex Water,0,,,,51.4559448186431,-2.59608467568705,RIVER FROME VIA SWS,3/9/2026 5:33:26 PM,-288994.824153703,6702344.8393815
1227,WXW00356,Wessex Water,0,12/18/2025 6:14:00 PM,12/18/2025 4:30:00 PM,12/18/2025 6:14:00 PM,51.4459636381068,-2.59756797962299,RIVER AVON VIA SWS,3/9/2026 5:33:26 PM,-289159.944792543,6700561.89990619
1228,WXW00056,Wessex Water,0,11/14/2025 4:02:00 PM,11/14/2025 3:46:00 PM,11/14/2025 4:02:00 PM,51.4495666694817,-2.61186158675086,BRISTOL FROME FLOATING HARBOUR,3/9/2026 5:33:26 PM,-290751.101859617,6701205.46487674
1229,WXW00629,Wessex Water,0,,,,51.4567287440018,-2.59558395001759,RIVER FROME VIA SWS,3/9/2026 5:33:26 PM,-288939.083627151,6702484.88857333
1230,WXW00781,Wessex Water,-1,,,,51.4568628121238,-2.59219396784888,RIVER FROME,3/9/2026 5:33:26 PM,-288561.712538333,6702508.84024262
1231,WXW00893,Wessex Water,0,,,,51.4550194846576,-2.58838172711298,RIVER FROME VIA SWS,3/9/2026 5:33:26 PM,-288137.335840831,6702179.53046638
1232,WXW00687,Wessex Water,0,9/8/2025 2:20:00 PM,9/8/2025 2:16:00 PM,9/8/2025 2:20:00 PM,51.4550194846576,-2.58838172711298,RIVER FROME,3/9/2026 5:33:26 PM,-288137.335840831,6702179.53046638
1233,WXW00995,Wessex Water,0,,,,51.45687949535,-2.59214820331906,RIVER FROME,3/9/2026 5:33:26 PM,-288556.618054177,6702511.8207556
1234,WXW00245,Wessex Water,0,9/8/2025 2:40:00 PM,9/8/2025 2:30:00 PM,9/8/2025 2:40:00 PM,51.4550194846576,-2.58838172711298,RIVER FROME,3/9/2026 5:33:26 PM,-288137.335840831,6702179.53046638
1235,WXW00142,Wessex Water,0,,,,51.4858673685054,-2.54691685856675,RIVER FROME,3/9/2026 5:33:26 PM,-283521.487788455,6707692.24547498
1236,WXW00169,Wessex Water,0,,,,51.4786514332603,-2.55091388688783,RIVER FROME,3/9/2026 5:33:26 PM,-283966.434945844,6706402.37746359
1237,WXW00212,Wessex Water,0,12/1/2025 5:54:00 PM,12/1/2025 5:48:00 PM,12/1/2025 5:54:00 PM,51.4702883550874,-2.52861290313458,COOMBE BROOK VIA SWS,3/9/2026 5:33:26 PM,-281483.900790243,6704907.70982489
1238,WXW00427,Wessex Water,0,9/7/2025 9:52:00 AM,9/7/2025 9:48:00 AM,9/7/2025 9:52:00 AM,51.4799248041038,-2.54311467152056,FISHPONDS BROOK VIA SWS,3/9/2026 5:33:26 PM,-283098.230262572,6706629.98112865
1239,WXW00670,Wessex Water,0,,,,51.472325038507,-2.54373144578724,COOMBE BROOK VIA SWS,3/9/2026 5:33:26 PM,-283166.889259873,6705271.68510439
1240,WXW00447,Wessex Water,0,2/15/2026 5:32:00 PM,2/15/2026 5:30:00 PM,2/15/2026 5:32:00 PM,51.4859368204848,-2.546719056384,RIVER FROME(VIA A SWS),3/9/2026 5:33:26 PM,-283499.468550193,6707704.66119652
1241,WXW00475,Wessex Water,0,,,,51.4719504990174,-2.56378237683403,RIVER FROME VIA SWS,3/9/2026 5:33:26 PM,-285398.948693933,6705204.75000909
1242,WXW00488,Wessex Water,0,,,,51.4799248041038,-2.54311467152056,FISHPONDS BROOK (S),3/9/2026 5:33:26 PM,-283098.230262572,6706629.98112865
1243,WXW00039,Wessex Water,0,,,,51.4799248041038,-2.54311467152056,FISHPONDS BROOK (S),3/9/2026 5:33:26 PM,-283098.230262572,6706629.98112865
1244,WXW00634,Wessex Water,-1,,,,51.4716368317883,-2.53379195771424,COOMBE BROOK VIA SWS,3/9/2026 5:33:26 PM,-282060.430508841,6705148.69400408
1245,WXW00428,Wessex Water,0,11/14/2025 3:08:00 PM,11/14/2025 3:06:00 PM,11/14/2025 3:08:00 PM,51.4799248041038,-2.54311467152056,FISHPONDS BROOK (S),3/9/2026 5:33:26 PM,-283098.230262572,6706629.98112865
1246,WXW01028,Wessex Water,0,12/1/2025 6:00:00 PM,12/1/2025 5:50:00 PM,12/1/2025 6:00:00 PM,51.4702883550874,-2.52861290313458,TRIBUTARY OF COOMBE BROOK,3/9/2026 5:33:26 PM,-281483.900790243,6704907.70982489
1247,WXW00083,Wessex Water,0,12/1/2025 5:52:00 PM,12/1/2025 5:46:00 PM,12/1/2025 5:52:00 PM,51.4323966097351,-2.58067545060786,TRIBUTARY OF THE MALAGO,3/9/2026 5:33:26 PM,-287279.477064368,6698139.04477429
1248,WXW00122,Wessex Water,-1,,,,51.4354318949,-2.59862281385058,THE MALAGO,3/9/2026 5:33:26 PM,-289277.36840163,6698681.03586031
1249,WXW00362,Wessex Water,0,11/14/2025 8:06:00 PM,11/14/2025 7:04:00 PM,11/14/2025 8:06:00 PM,51.4148635560274,-2.61438318280099,TRIB OF THE MALAGO,3/9/2026 5:33:26 PM,-291031.804647904,6695008.98620334
1250,WXW00397,Wessex Water,0,,,,51.4464683638847,-2.60593486133275,SHEENE ROAD CULVERT,3/9/2026 5:33:26 PM,-290091.341804002,6700652.04977622
1251,WXW00440,Wessex Water,0,12/1/2025 6:06:00 PM,12/1/2025 6:04:00 PM,12/1/2025 6:06:00 PM,51.4195704039496,-2.60256656986521,PIGEONHOUSE STREAM VIA SWS,3/9/2026 5:33:26 PM,-289716.385312992,6695849.15030921
1252,WXW00823,Wessex Water,0,,,,51.4191302426654,-2.63160977299184,TRIB . COLLITERS BROOK VIA SWS,3/9/2026 5:33:26 PM,-292949.459896054,6695770.57862435
1253,WXW00845,Wessex Water,0,,,,51.4304608240696,-2.60063090317526,THE MALAGO VIA SWS,3/9/2026 5:33:26 PM,-289500.907882721,6697793.40295218
1254,WXW01039,Wessex Water,0,9/8/2025 2:32:00 PM,9/8/2025 2:26:00 PM,9/8/2025 2:32:00 PM,51.4348868061326,-2.59846721133073,THE MALAGO (S),3/9/2026 5:33:26 PM,-289260.046808354,6698583.70025947
1255,WXW01159,Wessex Water,0,11/14/2025 4:48:00 PM,11/14/2025 4:42:00 PM,11/14/2025 4:48:00 PM,51.4185750593623,-2.61630073082218,THE MALAGO (VIA SWS),3/9/2026 5:33:26 PM,-291245.265117194,6695671.47583149
1256,WXW01173,Wessex Water,0,,,,51.4258505370829,-2.60491006776378,THE MALAGO,3/9/2026 5:33:26 PM,-289977.262305736,6696970.27781179
1257,WXW00134,Wessex Water,0,,,,51.4730811578549,-2.59730326284765,(S) CRANBROOK,3/9/2026 5:33:26 PM,-289130.476655909,6705406.81517528
1258,WXW00138,Wessex Water,0,12/1/2025 1:48:00 AM,12/1/2025 1:46:00 AM,12/1/2025 1:48:00 AM,51.4673899163154,-2.63305670582038,RIVER AVON VIA SWS (ESTUARINE),3/9/2026 5:33:26 PM,-293110.53172174,6704389.75843561
1259,WXW00254,Wessex Water,0,,,,51.1897279504754,-2.5341484760544,RIVER SHEPPEY VIA SWS,3/9/2026 5:33:26 PM,-282100.117948926,6654923.26810148
1260,WXW00017,Wessex Water,0,,,,51.4673899163154,-2.63305670582038,RIVER AVON VIA SWS,3/9/2026 5:33:26 PM,-293110.53172174,6704389.75843561
1261,WXW00200,Wessex Water,0,,,,51.4673676598524,-2.63311670572167,RIVER AVON (E) VIA SWS,3/9/2026 5:33:26 PM,-293117.210880199,6704385.78133005
1262,WXW00247,Wessex Water,0,2/13/2026 1:12:00 PM,2/13/2026 1:00:00 PM,2/13/2026 1:12:00 PM,51.4675661582643,-2.57106945753496,RIVER FROME,3/9/2026 5:33:26 PM,-286210.14280693,6704421.25195553
1263,WXW00052,Wessex Water,0,12/1/2025 5:58:00 PM,12/1/2025 5:50:00 PM,12/1/2025 5:58:00 PM,51.4673736934266,-2.63309736031839,RIVER AVON VIA SWS (ESTUARINE),3/9/2026 5:33:26 PM,-293115.057359756,6704386.85949586
1264,WXW00650,Wessex Water,0,12/1/2025 6:10:00 PM,12/1/2025 5:56:00 PM,12/1/2025 6:10:00 PM,51.4474470145763,-2.53526499541243,RIVER AVON (VIA SWS),3/9/2026 5:33:26 PM,-282224.408315322,6700826.85096442
1265,WXW00534,Wessex Water,0,,,,51.4675661582643,-2.57106945753496,RIVER FROME,3/9/2026 5:33:26 PM,-286210.14280693,6704421.25195553
1266,WXW00538,Wessex Water,0,2/10/2026 2:34:00 PM,2/10/2026 2:32:00 PM,2/10/2026 2:34:00 PM,51.4673676598524,-2.63311670572167,RIVER AVON (E) VIA SWS,3/9/2026 5:33:26 PM,-293117.210880199,6704385.78133005
1267,WXW00555,Wessex Water,0,,,,51.4673899163154,-2.63305670582038,RIVER AVON VIA SWS,3/9/2026 5:33:26 PM,-293110.53172174,6704389.75843561
1268,WXW00023,Wessex Water,0,,,,51.4673676598524,-2.63311670572167,RIVER AVON (E) VIA SWS,3/9/2026 5:33:26 PM,-293117.210880199,6704385.78133005
1269,WXW00045,Wessex Water,0,,,,51.4673899163154,-2.63305670582038,RIVER AVON VIA SWS (ESTUARINE),3/9/2026 5:33:26 PM,-293110.53172174,6704389.75843561
1270,WXW00684,Wessex Water,0,,,,51.4533478587848,-2.53749980956103,RIVER AVON VIA SWS,3/9/2026 5:33:26 PM,-282473.186688363,6701880.90661416
